Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction,Degrees
Punta del Moral,22,22h,6,8,"0,4",9,12,N (351.24631576815636°),O (259°),SIDE-SHORE
Punta del Moral,23,04h,7,8,"0,4",9,10,N (2.104688234474828°),O (260°),OFF-SHORE
Punta del Moral,23,07h,7,6,"0,3",9,10,N (9.91052620282827°),O (261°),OFF-SHORE
Punta del Moral,23,10h,4,5,"0,3",9,11,NNE (24.264855172367877°),O (261°),OFF-SHORE
Punta del Moral,23,13h,4,4,"0,3",10,14,E (89.07801870903576°),O (263°),OFF-SHORE
Punta del Moral,23,16h,3,3,"0,3",14,15,SE (131.82850865855235°),OSO (258°),SIDE-SHORE
Punta del Moral,23,19h,2,2,"0,3",14,12,ESE (104.57242962096929°),O (260°),SIDE-SHORE
Punta del Moral,23,22h,1,2,"0,3",13,12,N (349.4851552593745°),O (260°),SIDE-SHORE
Isla Cristina,14,07h,8,15,"2,3",10,17,OSO (239.18100013210667°),OSO (249°),ON-SHORE
Isla Cristina,14,09h,8,15,"2,1",10,16,OSO (240.44832951363742°),OSO (250°),ON-SHORE
Isla Cristina,14,11h,9,15,"2,0",10,18,SO (235.5702192954302°),OSO (250°),ON-SHORE
Isla Cristina,14,13h,11,18,"1,8",11,18,SO (222.04471078996391°),OSO (253°),ON-SHORE
Isla Cristina,14,15h,13,22,"1,8",11,18,SO (226.34541747516357°),OSO (253°),ON-SHORE
Isla Cristina,14,17h,15,25,"2,0",11,18,OSO (238.34279184061364°),OSO (253°),ON-SHORE
Isla Cristina,14,19h,12,23,"2,1",7,16,OSO (248.3405578492088°),SO (227°),ON-SHORE
Isla Cristina,14,21h,11,21,"2,2",7,15,OSO (244.46348929457645°),SO (229°),ON-SHORE
Isla Cristina,15,03h,11,21,"2,5",9,14,O (261.760911137224°),OSO (239°),ON-SHORE
Isla Cristina,15,05h,9,18,"2,4",9,14,O (264.35470148058545°),OSO (239°),ON-SHORE
Isla Cristina,15,07h,8,17,"2,3",10,13,O (265.03873608461845°),OSO (248°),ON-SHORE
Isla Cristina,15,09h,6,10,"2,2",11,13,O (265.6647359596797°),OSO (249°),ON-SHORE
Isla Cristina,15,11h,8,14,"2,2",11,15,O (259.3932477307042°),OSO (251°),ON-SHORE
Isla Cristina,15,13h,10,14,"2,1",11,16,OSO (252.76480945918973°),OSO (252°),ON-SHORE
Isla Cristina,15,15h,11,13,"2,1",11,16,OSO (247.70563269304205°),OSO (252°),ON-SHORE
Isla Cristina,15,17h,9,13,"2,0",11,16,O (259.1845672419672°),OSO (253°),ON-SHORE
Isla Cristina,15,19h,8,13,"2,0",11,14,O (269.25055077315005°),OSO (253°),ON-SHORE
Isla Cristina,15,21h,5,8,"1,9",11,13,O (263.4762749781928°),OSO (253°),ON-SHORE
Isla Cristina,16,03h,3,6,"1,8",11,14,SO (222.91547084174394°),OSO (253°),ON-SHORE
Isla Cristina,16,05h,3,5,"1,8",11,13,O (266.5698502654039°),OSO (253°),ON-SHORE
Isla Cristina,16,07h,4,4,"1,8",11,12,NO (325.1394287883347°),OSO (254°),SIDE-SHORE
Isla Cristina,16,09h,4,4,"1,7",11,13,NNE (13.025017008754595°),OSO (253°),OFF-SHORE
Isla Cristina,16,11h,6,8,"1,7",11,15,SSO (212.87011066622784°),OSO (254°),ON-SHORE
Isla Cristina,16,13h,8,11,"1,7",11,16,SO (217.07036118057601°),OSO (254°),ON-SHORE
Isla Cristina,16,15h,8,14,"1,7",10,17,SO (233.39007331609577°),OSO (255°),ON-SHORE
Isla Cristina,16,17h,8,14,"1,8",10,17,OSO (255.10304648697524°),OSO (252°),ON-SHORE
Isla Cristina,16,19h,6,11,"1,8",10,15,O (259.97774870492935°),OSO (254°),ON-SHORE
Isla Cristina,16,21h,6,10,"1,6",10,14,O (268.789424817036°),OSO (255°),ON-SHORE
Isla Cristina,17,03h,4,4,"1,3",9,12,ONO (292.052316664299°),OSO (254°),SIDE-SHORE
Isla Cristina,17,05h,4,4,"1,2",9,12,NO (308.4222429961833°),OSO (255°),SIDE-SHORE
Isla Cristina,17,07h,4,4,"1,1",9,11,NNO (332.3786748355463°),OSO (256°),SIDE-SHORE
Isla Cristina,17,09h,3,4,"1,0",9,12,NNE (33.192761217036704°),OSO (257.3333333333333°),OFF-SHORE
Isla Cristina,17,11h,4,6,"0,9",9,13,ENE (68.9856274680163°),OSO (257.3333333333333°),OFF-SHORE
Isla Cristina,17,13h,4,6,"0,9",9,15,SE (129.49910739844603°),OSO (256°),SIDE-SHORE
Isla Cristina,17,15h,4,5,"0,8",9,15,SE (146.03645342805314°),OSO (256.66666666666663°),SIDE-SHORE
Isla Cristina,17,17h,4,5,"0,8",9,15,SSE (164.34412046216465°),OSO (257.3333333333333°),SIDE-SHORE
Isla Cristina,17,19h,3,4,"0,8",9,14,S (182.7948230364663°),OSO (258°),ON-SHORE
Isla Cristina,17,22h,4,5,"0,7",8,14,SSO (208.45891089357474°),OSO (258°),ON-SHORE
Isla Cristina,18,04h,4,6,"0,5",8,13,E (91.62330413407635°),OSO (258°),SIDE-SHORE
Isla Cristina,18,06h,6,7,"0,5",8,13,ESE (102.4851493640059°),OSO (257.3333333333333°),SIDE-SHORE
Isla Cristina,18,08h,7,9,"0,5",8,13,ESE (104.71323319665481°),OSO (257°),SIDE-SHORE
Isla Cristina,18,10h,8,11,"0,5",7,14,ESE (104.51004272821267°),OSO (257°),SIDE-SHORE
Isla Cristina,18,12h,9,12,"0,5",7,15,ESE (115.19128384252613°),OSO (252.99999999999997°),SIDE-SHORE
Isla Cristina,18,14h,9,13,"0,5",7,15,SE (124.320143563862°),OSO (250.99999999999997°),SIDE-SHORE
Isla Cristina,18,16h,9,13,"0,5",7,16,SE (135.16662221274117°),OSO (251°),SIDE-SHORE
Isla Cristina,18,18h,7,9,"0,4",7,15,SE (127.12387752457812°),OSO (254.99999999999997°),SIDE-SHORE
Isla Cristina,18,20h,6,8,"0,4",7,15,ESE (122.87187045636054°),OSO (257.66666666666663°),SIDE-SHORE
Isla Cristina,18,22h,6,8,"0,5",8,15,ESE (122.81573553672385°),O (259°),SIDE-SHORE
Isla Cristina,19,04h,9,13,"0,9",10,15,SE (124.0397743039727°),O (260°),SIDE-SHORE
Isla Cristina,19,06h,8,11,"0,9",11,14,ESE (120.4605081817022°),O (260.66666666666663°),SIDE-SHORE
Isla Cristina,19,08h,9,12,"1,0",11,13,E (98.77475737657198°),O (260.3333333333333°),SIDE-SHORE
Isla Cristina,19,10h,9,14,"1,1",12,13,E (97.03664408345801°),O (259°),SIDE-SHORE
Isla Cristina,19,12h,10,15,"1,2",12,15,ESE (118.69075918003647°),OSO (257.66666666666663°),SIDE-SHORE
Isla Cristina,19,14h,10,15,"1,2",13,16,SE (133.37576516942002°),OSO (255.99999999999997°),SIDE-SHORE
Isla Cristina,19,16h,9,15,"1,2",15,17,SSE (155.02246715282664°),OSO (254°),SIDE-SHORE
Isla Cristina,19,18h,9,12,"1,3",14,16,SSE (157.6941451571834°),OSO (252.66666666666666°),SIDE-SHORE
Isla Cristina,19,20h,9,12,"1,3",14,16,SSE (157.5364063493038°),OSO (252.33333333333331°),SIDE-SHORE
Isla Cristina,19,22h,11,15,"1,2",14,17,SSE (156.0207943848304°),OSO (253°),SIDE-SHORE
Isla Cristina,20,04h,11,16,"1,2",14,16,SSE (146.72760400649°),OSO (256°),SIDE-SHORE
Isla Cristina,20,07h,9,12,"1,2",13,16,SE (140.22234964910047°),OSO (253°),SIDE-SHORE
Isla Cristina,20,10h,10,14,"1,2",14,16,SE (142.76212212067824°),OSO (257°),SIDE-SHORE
Isla Cristina,20,13h,11,16,"1,2",13,17,SSE (152.87076258225596°),OSO (258°),SIDE-SHORE
Isla Cristina,20,16h,10,15,"1,2",13,17,SSE (162.23632022396222°),OSO (258°),SIDE-SHORE
Isla Cristina,20,19h,9,13,"1,1",12,16,S (177.19885719056742°),OSO (257°),SIDE-SHORE
Isla Cristina,20,22h,9,12,"1,1",12,16,SSO (194.22620515153815°),O (259°),ON-SHORE
Isla Cristina,21,04h,8,12,"1,1",11,16,SSO (196.87613365983333°),OSO (257°),ON-SHORE
Isla Cristina,21,07h,10,17,"1,0",10,15,NO (305.0600309334685°),OSO (256°),SIDE-SHORE
Isla Cristina,21,10h,8,11,"1,1",9,15,N (357.13379400832025°),OSO (243°),SIDE-SHORE
Isla Cristina,21,13h,8,12,"1,1",9,16,ONO (287.65266338253986°),SO (235°),SIDE-SHORE
Isla Cristina,21,16h,6,10,"1,1",9,16,NO (322.8898900634622°),SO (227°),SIDE-SHORE
Isla Cristina,21,19h,5,5,"1,0",8,14,NO (322.8456224636271°),SO (225°),SIDE-SHORE
Isla Cristina,21,22h,4,4,"0,9",8,13,NNO (334.2759878113329°),SO (222°),SIDE-SHORE
Isla Cristina,22,04h,5,5,"0,8",8,12,N (357.095941888047°),SO (221°),SIDE-SHORE
Isla Cristina,22,07h,6,6,"0,7",7,10,NNO (348.5303372587309°),SO (221°),SIDE-SHORE
Isla Cristina,22,10h,5,6,"0,6",7,11,N (5.4902958944199645°),SO (222°),OFF-SHORE
Isla Cristina,22,13h,4,4,"0,5",7,14,NNE (28.38076147335883°),SO (222°),OFF-SHORE
Isla Cristina,22,16h,3,5,"0,4",6,16,SSE (168.61040776865°),SO (223°),SIDE-SHORE
Isla Cristina,22,19h,5,5,"0,4",9,14,NO (309.4273078529466°),OSO (258°),SIDE-SHORE
Isla Cristina,22,22h,6,8,"0,4",9,13,N (351.64138764292977°),O (259°),SIDE-SHORE
Isla Cristina,23,04h,8,8,"0,4",9,11,N (2.5844958664384157°),O (259°),OFF-SHORE
Isla Cristina,23,07h,7,6,"0,3",9,11,NNE (13.631938311322696°),O (260°),OFF-SHORE
Isla Cristina,23,10h,5,5,"0,3",8,11,NE (39.322340977053386°),O (261°),OFF-SHORE
Isla Cristina,23,13h,4,4,"0,3",10,14,E (91.27459411312903°),O (263°),SIDE-SHORE
Isla Cristina,23,16h,3,3,"0,3",14,14,SE (137.96136507072916°),OSO (257°),SIDE-SHORE
Isla Cristina,23,19h,2,2,"0,3",14,13,ESE (106.54772388863996°),O (260°),SIDE-SHORE
Isla Cristina,23,22h,1,2,"0,3",13,13,N (355.66728930115846°),O (260°),SIDE-SHORE
Punta Umbría-Playa,14,07h,11,19,"2,3",11,17,SO (235.35575798837414°),OSO (249°),ON-SHORE
Punta Umbría-Playa,14,09h,10,17,"2,2",11,17,OSO (238.44725383981435°),OSO (249°),ON-SHORE
Punta Umbría-Playa,14,11h,9,15,"2,0",11,18,OSO (238.23032305753514°),OSO (250°),ON-SHORE
Punta Umbría-Playa,14,13h,10,17,"1,9",11,18,SO (228.1609618167436°),OSO (251°),ON-SHORE
Punta Umbría-Playa,14,15h,11,21,"1,8",11,18,SO (222.87855703268937°),OSO (251°),ON-SHORE
Punta Umbría-Playa,14,17h,14,26,"2,0",11,18,OSO (239.3202088224811°),OSO (251°),ON-SHORE
Punta Umbría-Playa,14,19h,16,26,"2,2",7,17,OSO (249.13619021140659°),SO (230°),ON-SHORE
Punta Umbría-Playa,14,21h,16,24,"2,3",7,16,OSO (249.86767308534922°),SO (232°),ON-SHORE
Punta Umbría-Playa,15,03h,15,23,"2,6",9,15,O (266.7500431099428°),OSO (240°),ON-SHORE
Punta Umbría-Playa,15,05h,14,21,"2,5",9,15,O (270.88908527661783°),OSO (241°),SIDE-SHORE
Punta Umbría-Playa,15,07h,12,20,"2,4",10,15,O (268.3136294042463°),OSO (243°),ON-SHORE
Punta Umbría-Playa,15,09h,11,17,"2,3",11,15,O (270.374596976104°),OSO (247°),SIDE-SHORE
Punta Umbría-Playa,15,11h,10,16,"2,3",11,15,O (269.841867742562°),OSO (247°),ON-SHORE
Punta Umbría-Playa,15,13h,10,15,"2,2",11,16,O (261.5177872796277°),OSO (248°),ON-SHORE
Punta Umbría-Playa,15,15h,12,16,"2,1",11,16,OSO (248.9823130240908°),OSO (249°),ON-SHORE
Punta Umbría-Playa,15,17h,12,15,"2,1",11,16,OSO (253.74270177895332°),OSO (249°),ON-SHORE
Punta Umbría-Playa,15,19h,9,14,"2,1",11,15,O (279.1083471891258°),OSO (250°),SIDE-SHORE
Punta Umbría-Playa,15,21h,9,13,"2,0",11,15,O (270.6317770378713°),OSO (250°),SIDE-SHORE
Punta Umbría-Playa,16,03h,5,8,"1,9",11,14,SSO (213.63148692673713°),OSO (249°),ON-SHORE
Punta Umbría-Playa,16,05h,5,9,"1,9",11,14,SSO (209.54303383610124°),OSO (250°),ON-SHORE
Punta Umbría-Playa,16,07h,4,7,"1,8",11,13,N (3.9388179014475395°),OSO (250°),OFF-SHORE
Punta Umbría-Playa,16,09h,5,8,"1,8",11,13,SSE (148.41670277164405°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,16,11h,7,11,"1,8",11,15,SO (219.52628382175575°),OSO (251°),ON-SHORE
Punta Umbría-Playa,16,13h,7,13,"1,7",11,16,SO (230.14020708813914°),OSO (252°),ON-SHORE
Punta Umbría-Playa,16,15h,9,15,"1,7",11,17,SO (228.6844459942618°),OSO (253°),ON-SHORE
Punta Umbría-Playa,16,17h,7,15,"1,7",10,17,OSO (242.37058700451416°),OSO (251°),ON-SHORE
Punta Umbría-Playa,16,19h,6,12,"1,8",10,16,O (260.6834962170519°),OSO (252°),ON-SHORE
Punta Umbría-Playa,16,21h,7,12,"1,8",10,15,O (268.8070111078261°),OSO (254°),ON-SHORE
Punta Umbría-Playa,17,03h,3,6,"1,4",10,14,NO (305.64558501869817°),OSO (254°),SIDE-SHORE
Punta Umbría-Playa,17,05h,3,4,"1,2",10,13,ONO (295.34637197271826°),OSO (255°),SIDE-SHORE
Punta Umbría-Playa,17,07h,3,4,"1,2",10,12,NNE (29.671238073425958°),OSO (256°),OFF-SHORE
Punta Umbría-Playa,17,09h,4,5,"1,1",9,12,NE (33.92249619009638°),OSO (257.3333333333333°),OFF-SHORE
Punta Umbría-Playa,17,11h,4,6,"1,0",9,13,E (81.23611219008116°),OSO (257.66666666666663°),OFF-SHORE
Punta Umbría-Playa,17,13h,4,7,"0,9",9,15,SE (137.0432195215725°),OSO (257°),SIDE-SHORE
Punta Umbría-Playa,17,15h,5,5,"0,9",9,16,S (170.09895895370232°),OSO (257.66666666666663°),SIDE-SHORE
Punta Umbría-Playa,17,17h,4,5,"0,9",9,15,S (181.5929450517787°),OSO (258.3333333333333°),ON-SHORE
Punta Umbría-Playa,17,19h,4,5,"0,8",9,15,S (178.3528052642597°),O (259°),SIDE-SHORE
Punta Umbría-Playa,17,22h,5,7,"0,7",9,15,SSE (162.2359481060747°),O (260°),SIDE-SHORE
Punta Umbría-Playa,18,04h,7,8,"0,6",8,14,E (98.4460251307892°),O (260°),SIDE-SHORE
Punta Umbría-Playa,18,06h,9,10,"0,6",8,14,E (97.40835363055521°),O (259.3333333333333°),SIDE-SHORE
Punta Umbría-Playa,18,08h,10,12,"0,5",8,13,E (95.77597082015619°),O (259.3333333333333°),SIDE-SHORE
Punta Umbría-Playa,18,10h,11,13,"0,5",8,13,E (94.44236604317412°),O (260°),SIDE-SHORE
Punta Umbría-Playa,18,12h,10,13,"0,5",8,15,ESE (108.59696707312837°),O (259.3333333333333°),SIDE-SHORE
Punta Umbría-Playa,18,14h,9,12,"0,5",7,16,ESE (119.27867149543331°),OSO (258.3333333333333°),SIDE-SHORE
Punta Umbría-Playa,18,16h,8,10,"0,4",7,16,SE (125.69335959016952°),OSO (257°),SIDE-SHORE
Punta Umbría-Playa,18,18h,7,9,"0,4",7,16,ESE (122.93726013761592°),O (259°),SIDE-SHORE
Punta Umbría-Playa,18,20h,8,9,"0,4",8,15,ESE (121.56312461611401°),O (261°),SIDE-SHORE
Punta Umbría-Playa,18,22h,9,11,"0,4",8,15,ESE (120.47961347430808°),O (263°),SIDE-SHORE
Punta Umbría-Playa,19,04h,12,14,"0,8",11,14,SE (125.39099835543995°),O (261°),SIDE-SHORE
Punta Umbría-Playa,19,06h,9,11,"0,9",12,13,ESE (114.50899174935772°),O (260.3333333333333°),SIDE-SHORE
Punta Umbría-Playa,19,08h,9,12,"1,0",14,12,ESE (102.33571455463131°),OSO (257°),SIDE-SHORE
Punta Umbría-Playa,19,10h,10,14,"1,1",17,12,ESE (101.27885627645394°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,19,12h,11,16,"1,1",17,15,SE (124.2582040567819°),OSO (250.99999999999997°),SIDE-SHORE
Punta Umbría-Playa,19,14h,11,17,"1,2",16,16,SE (143.31495404631534°),OSO (250.99999999999997°),SIDE-SHORE
Punta Umbría-Playa,19,16h,11,17,"1,2",16,17,SSE (157.44104304304616°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,19,18h,11,16,"1,2",15,16,SSE (160.92268738697865°),OSO (250.99999999999997°),SIDE-SHORE
Punta Umbría-Playa,19,20h,11,15,"1,2",15,16,SSE (160.58302171490251°),OSO (250.99999999999997°),SIDE-SHORE
Punta Umbría-Playa,19,22h,14,18,"1,2",15,16,SSE (151.24946238085755°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,20,04h,11,14,"1,2",14,15,SE (138.63620298656377°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,20,07h,11,14,"1,1",14,15,SE (137.90148354374472°),OSO (251°),SIDE-SHORE
Punta Umbría-Playa,20,10h,11,15,"1,1",14,15,SE (139.67889388258922°),OSO (252°),SIDE-SHORE
Punta Umbría-Playa,20,13h,10,14,"1,1",14,17,SSE (150.37705739302362°),OSO (252°),SIDE-SHORE
Punta Umbría-Playa,20,16h,11,16,"1,1",13,17,SSE (151.22001362587287°),OSO (252°),SIDE-SHORE
Punta Umbría-Playa,20,19h,11,15,"1,1",13,17,SSE (164.27956593608982°),OSO (254°),SIDE-SHORE
Punta Umbría-Playa,20,22h,12,15,"1,1",12,17,S (187.7445490726279°),OSO (254°),ON-SHORE
Punta Umbría-Playa,21,04h,11,14,"1,1",11,16,S (183.5791323779548°),OSO (256°),ON-SHORE
Punta Umbría-Playa,21,07h,12,16,"1,0",11,15,OSO (241.50466963510502°),OSO (255°),ON-SHORE
Punta Umbría-Playa,21,10h,8,12,"1,1",10,15,ONO (302.71594321248074°),OSO (252°),SIDE-SHORE
Punta Umbría-Playa,21,13h,8,11,"1,1",9,16,O (280.18008905128227°),OSO (237°),SIDE-SHORE
Punta Umbría-Playa,21,16h,6,9,"1,1",9,16,NO (309.1915906156774°),SO (233°),SIDE-SHORE
Punta Umbría-Playa,21,19h,5,5,"1,0",9,14,NO (317.11707002634444°),SO (228°),SIDE-SHORE
Punta Umbría-Playa,21,22h,4,4,"1,0",8,13,NNO (340.53669912365484°),SO (227°),SIDE-SHORE
Punta Umbría-Playa,22,04h,6,5,"0,8",8,11,NNE (22.93131751423347°),SO (224°),OFF-SHORE
Punta Umbría-Playa,22,07h,5,5,"0,7",7,10,NNE (14.391036008959675°),SO (225°),OFF-SHORE
Punta Umbría-Playa,22,10h,4,4,"0,6",7,10,ENE (58.904302908216984°),SO (225°),OFF-SHORE
Punta Umbría-Playa,22,13h,2,3,"0,5",7,14,NE (51.232191292706055°),SO (226°),OFF-SHORE
Punta Umbría-Playa,22,16h,3,3,"0,5",6,15,OSO (236.76691320893121°),SO (226°),ON-SHORE
Punta Umbría-Playa,22,19h,3,3,"0,4",7,14,SO (230.42706096849483°),SO (229°),ON-SHORE
Punta Umbría-Playa,22,22h,6,7,"0,4",9,13,NNE (20.510189868350807°),O (260°),OFF-SHORE
Punta Umbría-Playa,23,04h,6,6,"0,3",9,11,NNE (29.059601663109024°),O (261°),OFF-SHORE
Punta Umbría-Playa,23,07h,5,5,"0,3",9,11,ENE (59.50003094154326°),O (262°),OFF-SHORE
Punta Umbría-Playa,23,10h,5,6,"0,3",9,11,ENE (75.47873455585768°),O (263°),OFF-SHORE
Punta Umbría-Playa,23,13h,3,4,"0,3",10,14,E (87.5402214248633°),O (263°),OFF-SHORE
Punta Umbría-Playa,23,16h,2,3,"0,3",14,15,S (171.4001303547335°),OSO (254°),SIDE-SHORE
Punta Umbría-Playa,23,19h,1,1,"0,3",14,14,O (277.4212305892703°),OSO (255°),SIDE-SHORE
Punta Umbría-Playa,23,22h,4,3,"0,3",13,13,NE (43.003357420741224°),OSO (255°),OFF-SHORE
Mazagón,14,07h,12,22,"2,3",11,17,OSO (237.843277213889°),OSO (246°),ON-SHORE
Mazagón,14,09h,11,19,"2,2",11,17,OSO (237.96997889079063°),OSO (246°),ON-SHORE
Mazagón,14,11h,10,17,"2,0",11,18,OSO (240.2780843451505°),OSO (247°),ON-SHORE
Mazagón,14,13h,9,16,"1,9",11,18,SO (220.9873830565506°),OSO (247°),ON-SHORE
Mazagón,14,15h,12,22,"1,8",11,18,SO (225.54518554750766°),OSO (247°),ON-SHORE
Mazagón,14,17h,15,26,"2,0",11,18,OSO (239.83422106870154°),OSO (247°),ON-SHORE
Mazagón,14,19h,17,26,"2,2",7,17,OSO (250.56233885667416°),SO (235°),ON-SHORE
Mazagón,14,21h,17,25,"2,3",7,16,OSO (250.269097475082°),SO (234°),ON-SHORE
Mazagón,15,03h,19,27,"2,7",8,16,O (270.22964548628704°),OSO (239°),SIDE-SHORE
Mazagón,15,05h,16,22,"2,6",9,16,O (274.1042609507876°),OSO (240°),SIDE-SHORE
Mazagón,15,07h,14,20,"2,4",10,15,O (269.363258741555°),OSO (241°),ON-SHORE
Mazagón,15,09h,13,18,"2,3",11,15,O (272.57912710666733°),OSO (243°),SIDE-SHORE
Mazagón,15,11h,11,16,"2,3",11,15,O (271.5401145298988°),OSO (244°),SIDE-SHORE
Mazagón,15,13h,11,15,"2,2",11,15,O (268.87151121398625°),OSO (244°),ON-SHORE
Mazagón,15,15h,12,16,"2,2",11,15,OSO (257.0426289053447°),OSO (245°),ON-SHORE
Mazagón,15,17h,13,16,"2,1",11,16,O (259.01101953199407°),OSO (245°),ON-SHORE
Mazagón,15,19h,14,17,"2,1",11,15,O (274.30787816087445°),OSO (246°),SIDE-SHORE
Mazagón,15,21h,11,14,"2,0",11,15,O (275.3386619788046°),OSO (246°),SIDE-SHORE
Mazagón,16,03h,7,11,"1,9",11,15,SO (214.3492836977288°),OSO (246°),ON-SHORE
Mazagón,16,05h,6,11,"1,9",11,15,SSO (207.35439015071557°),OSO (246°),ON-SHORE
Mazagón,16,07h,5,9,"1,9",11,14,ONO (297.2868434089826°),OSO (246°),SIDE-SHORE
Mazagón,16,09h,5,8,"1,8",11,14,NNE (17.385665401807024°),OSO (247°),OFF-SHORE
Mazagón,16,11h,6,11,"1,8",11,15,SO (223.95102218057625°),OSO (247°),ON-SHORE
Mazagón,16,13h,8,13,"1,7",11,16,SO (234.2972247688789°),OSO (248°),ON-SHORE
Mazagón,16,15h,9,17,"1,7",11,16,SO (233.77838880735146°),OSO (249°),ON-SHORE
Mazagón,16,17h,10,17,"1,7",11,17,OSO (248.43695843577996°),OSO (247°),ON-SHORE
Mazagón,16,19h,11,16,"1,8",10,16,O (259.15115167158507°),OSO (248°),ON-SHORE
Mazagón,16,21h,11,14,"1,8",10,16,O (267.84304276836497°),OSO (249°),ON-SHORE
Mazagón,17,03h,6,8,"1,4",10,14,ONO (289.0144430873554°),OSO (251°),SIDE-SHORE
Mazagón,17,05h,5,7,"1,3",10,14,ONO (292.53229117104394°),OSO (251°),SIDE-SHORE
Mazagón,17,07h,5,7,"1,2",10,13,NNE (23.391846052657076°),OSO (252°),OFF-SHORE
Mazagón,17,09h,5,7,"1,1",10,12,ENE (60.633333453770504°),OSO (252.66666666666666°),OFF-SHORE
Mazagón,17,11h,5,7,"1,0",9,14,E (81.78987571921233°),OSO (253°),OFF-SHORE
Mazagón,17,13h,6,8,"1,0",9,15,SSE (148.56226051558932°),OSO (253°),SIDE-SHORE
Mazagón,17,15h,5,6,"0,9",9,15,S (175.25643564658833°),OSO (253.66666666666663°),SIDE-SHORE
Mazagón,17,17h,4,6,"0,9",9,16,SSO (198.76012739877407°),OSO (254.33333333333331°),ON-SHORE
Mazagón,17,19h,3,5,"0,8",9,15,S (182.22592416727454°),OSO (255°),ON-SHORE
Mazagón,17,22h,5,6,"0,8",9,15,SSE (153.6201460169247°),OSO (256°),SIDE-SHORE
Mazagón,18,04h,7,9,"0,6",8,14,E (91.85253684886018°),OSO (257°),SIDE-SHORE
Mazagón,18,06h,8,9,"0,6",8,13,E (92.41937837793913°),OSO (257°),SIDE-SHORE
Mazagón,18,08h,8,10,"0,6",8,13,E (90.78766472861236°),OSO (257.3333333333333°),SIDE-SHORE
Mazagón,18,10h,9,12,"0,5",8,13,E (86.77168117959948°),OSO (258°),OFF-SHORE
Mazagón,18,12h,9,12,"0,5",8,14,E (98.54619290081092°),OSO (258°),SIDE-SHORE
Mazagón,18,14h,8,10,"0,5",8,15,ESE (108.37488123390965°),OSO (258°),SIDE-SHORE
Mazagón,18,16h,6,8,"0,4",7,16,ESE (114.32420309309629°),OSO (258°),SIDE-SHORE
Mazagón,18,18h,5,7,"0,4",7,16,ESE (108.92114657751041°),OSO (258.66666666666663°),SIDE-SHORE
Mazagón,18,20h,6,8,"0,4",7,15,ESE (111.13906024163003°),O (260°),SIDE-SHORE
Mazagón,18,22h,7,10,"0,5",8,15,ESE (120.47138817315147°),O (262°),SIDE-SHORE
Mazagón,19,04h,9,12,"0,7",12,14,ESE (105.81554573310068°),OSO (256°),SIDE-SHORE
Mazagón,19,06h,8,10,"0,8",16,13,E (100.06685773292519°),OSO (252°),SIDE-SHORE
Mazagón,19,08h,9,10,"0,9",18,12,E (89.43813719306847°),OSO (250°),OFF-SHORE
Mazagón,19,10h,10,12,"1,0",17,12,E (87.5509906657078°),OSO (250°),OFF-SHORE
Mazagón,19,12h,9,16,"1,1",17,15,ESE (114.9403983255852°),OSO (250°),SIDE-SHORE
Mazagón,19,14h,10,16,"1,1",16,16,SE (143.05609447438746°),OSO (250°),SIDE-SHORE
Mazagón,19,16h,10,16,"1,2",16,17,SSE (166.346312262845°),OSO (250°),SIDE-SHORE
Mazagón,19,18h,11,16,"1,2",16,17,SSE (167.86345272998634°),OSO (250°),SIDE-SHORE
Mazagón,19,20h,11,16,"1,2",15,16,SSE (163.03724950842386°),OSO (250°),SIDE-SHORE
Mazagón,19,22h,14,19,"1,2",15,17,SSE (151.16323440012718°),OSO (250°),SIDE-SHORE
Mazagón,20,04h,11,15,"1,2",14,16,SE (134.2356501370167°),OSO (251°),SIDE-SHORE
Mazagón,20,07h,11,15,"1,1",14,15,SE (124.03567701157971°),OSO (251°),SIDE-SHORE
Mazagón,20,10h,10,13,"1,1",14,15,SE (124.64751724267951°),OSO (251°),SIDE-SHORE
Mazagón,20,13h,9,14,"1,1",14,17,SE (141.99013906597585°),OSO (251°),SIDE-SHORE
Mazagón,20,16h,11,15,"1,1",13,17,SSE (148.83037247034295°),OSO (251°),SIDE-SHORE
Mazagón,20,19h,10,14,"1,1",13,17,SSE (164.91228328373418°),OSO (251°),SIDE-SHORE
Mazagón,20,22h,10,14,"1,1",13,18,S (182.10415280293265°),OSO (251°),ON-SHORE
Mazagón,21,04h,10,13,"1,1",11,17,S (184.1707240397721°),OSO (252°),ON-SHORE
Mazagón,21,07h,12,16,"1,0",11,16,SO (231.57211613182886°),OSO (251°),ON-SHORE
Mazagón,21,10h,9,13,"1,0",10,15,NNO (328.95685228344956°),OSO (249°),SIDE-SHORE
Mazagón,21,13h,8,12,"1,1",9,16,ONO (287.7383195602703°),OSO (238°),SIDE-SHORE
Mazagón,21,16h,7,8,"1,1",9,16,NO (313.7796493310606°),SO (234°),SIDE-SHORE
Mazagón,21,19h,7,8,"1,0",9,15,NO (325.22764295492897°),SO (229°),SIDE-SHORE
